UTC_Year, UTC_Month, UTC_Day, UTC_Hour, Year, Month, Day, Hour, Capacity(kW)
'2020', '4', '14', '4', '2020', '4', '14', '3', '166.2151927043018'
'2020', '4', '14', '5', '2020', '4', '14', '4', '172.18945800834754'
'2020', '4', '14', '6', '2020', '4', '14', '5', '178.13799174153718'
'2020', '4', '14', '7', '2020', '4', '14', '6', '177.27976817239764'
'2020', '4', '14', '8', '2020', '4', '14', '7', '157.90843618324718'
'2020', '4', '14', '9', '2020', '4', '14', '8', '148.37261874836298'
'2020', '4', '14', '10', '2020', '4', '14', '9', '152.61832793960903'
'2020', '4', '14', '11', '2020', '4', '14', '10', '139.9266090203227'
'2020', '4', '14', '12', '2020', '4', '14', '11', '135.76198671202638'
'2020', '4', '14', '13', '2020', '4', '14', '12', '129.00974216383463'
'2020', '4', '14', '14', '2020', '4', '14', '13', '134.57151942634835'
'2020', '4', '14', '15', '2020', '4', '14', '14', '138.6138861007153'
'2020', '4', '14', '16', '2020', '4', '14', '15', '102.32824313420792'
'2020', '4', '14', '17', '2020', '4', '14', '16', '112.35656982122352'
'2020', '4', '14', '18', '2020', '4', '14', '17', '107.50482974171649'
'2020', '4', '14', '19', '2020', '4', '14', '18', '113.94637172324032'
'2020', '4', '14', '20', '2020', '4', '14', '19', '90.8852622123469'
'2020', '4', '14', '21', '2020', '4', '14', '20', '85.84490156819385'
'2020', '4', '14', '22', '2020', '4', '14', '21', '82.01543837608956'
'2020', '4', '14', '23', '2020', '4', '14', '22', '77.5010613126702'
'2020', '4', '15', '0', '2020', '4', '14', '23', '50.28992513241138'
'2020', '4', '15', '1', '2020', '4', '15', '0', '51.379732839255325'
'2020', '4', '15', '2', '2020', '4', '15', '1', '56.02844383876136'
'2020', '4', '15', '3', '2020', '4', '15', '2', '50.4261510957669'
'2020', '4', '15', '4', '2020', '4', '15', '3', '24.406992094868656'
'2020', '4', '15', '5', '2020', '4', '15', '4', '9.422136125764894'
'2020', '4', '15', '6', '2020', '4', '15', '5', '5.358061552326187'
'2020', '4', '15', '7', '2020', '4', '15', '6', '4.136568747571976'
'2020', '4', '15', '8', '2020', '4', '15', '7', '6.621935767902098'
'2020', '4', '15', '9', '2020', '4', '15', '8', '9.989744306412788'
'2020', '4', '15', '10', '2020', '4', '15', '9', '14.871174659984433'
'2020', '4', '15', '11', '2020', '4', '15', '10', '20.45643915755947'
'2020', '4', '15', '12', '2020', '4', '15', '11', '12.419107319585635'
'2020', '4', '15', '13', '2020', '4', '15', '12', '14.131662287483225'
'2020', '4', '15', '14', '2020', '4', '15', '13', '17.459467963738728'
'2020', '4', '15', '15', '2020', '4', '15', '14', '16.53615865655153'
'2020', '4', '15', '16', '2020', '4', '15', '15', '8.60478034563198'
'2020', '4', '15', '17', '2020', '4', '15', '16', '6.152713005233181'
'2020', '4', '15', '18', '2020', '4', '15', '17', '7.333338020980771'
'2020', '4', '15', '19', '2020', '4', '15', '18', '8.89993659956888'
'2020', '4', '15', '20', '2020', '4', '15', '19', '19.062742763230244'
'2020', '4', '15', '21', '2020', '4', '15', '20', '24.815669984935084'
'2020', '4', '15', '22', '2020', '4', '15', '21', '12.691559246296663'
'2020', '4', '15', '23', '2020', '4', '15', '22', '20.281291490388128'
'2020', '4', '16', '0', '2020', '4', '15', '23', '25.769251728423516'
'2020', '4', '16', '1', '2020', '4', '16', '0', '24.354597493578062'
'2020', '4', '16', '2', '2020', '4', '16', '1', '30.383906237090677'
'2020', '4', '16', '3', '2020', '4', '16', '2', '44.45624858401168'
'2020', '4', '16', '4', '2020', '4', '16', '3', '67.41466394255758'
'2020', '4', '16', '5', '2020', '4', '16', '4', '73.4483389028444'
'2020', '4', '16', '6', '2020', '4', '16', '5', '86.2535794582603'
'2020', '4', '16', '7', '2020', '4', '16', '6', '93.44801314797205'
'2020', '4', '16', '8', '2020', '4', '16', '7', '110.38071119033236'
'2020', '4', '16', '9', '2020', '4', '16', '8', '114.43591280830351'
'2020', '4', '16', '10', '2020', '4', '16', '9', '28.22131906882231'
'2020', '4', '16', '11', '2020', '4', '16', '10', '14.598722733273462'
'2020', '4', '16', '12', '2020', '4', '16', '11', '39.35882358800738'
'2020', '4', '16', '13', '2020', '4', '16', '12', '75.80546087484396'
'2020', '4', '16', '14', '2020', '4', '16', '13', '66.90949266178097'
'2020', '4', '16', '15', '2020', '4', '16', '14', '57.64612715360778'
'2020', '4', '16', '16', '2020', '4', '16', '15', '53.55934825294315'
'2020', '4', '16', '17', '2020', '4', '16', '16', '59.55329064058463'
'2020', '4', '16', '18', '2020', '4', '16', '17', '37.212232650284534'
'2020', '4', '16', '19', '2020', '4', '16', '18', '53.831800179654124'
'2020', '4', '16', '20', '2020', '4', '16', '19', '56.11736912039619'
'2020', '4', '16', '21', '2020', '4', '16', '20', '29.038674848955225'
'2020', '4', '16', '22', '2020', '4', '16', '21', '18.413049707227174'
'2020', '4', '16', '23', '2020', '4', '16', '22', '14.32627080656249'
'2020', '4', '17', '0', '2020', '4', '16', '23', '12.3023422081381'
'2020', '4', '17', '1', '2020', '4', '17', '0', '3.4281937381234115'
'2020', '4', '17', '2', '2020', '4', '17', '1', '7.978140914196746'
'2020', '4', '17', '3', '2020', '4', '17', '2', '19.230405487360077'
'2020', '4', '17', '4', '2020', '4', '17', '3', '22.42414751713875'
'2020', '4', '17', '5', '2020', '4', '17', '4', '29.64412357497963'
'2020', '4', '17', '6', '2020', '4', '17', '5', '38.02107430770775'
'2020', '4', '17', '7', '2020', '4', '17', '6', '38.983170173905876'
'2020', '4', '17', '8', '2020', '4', '17', '7', '30.67338640922111'
'2020', '4', '17', '9', '2020', '4', '17', '8', '27.676415215400368'
'2020', '4', '17', '10', '2020', '4', '17', '9', '14.598722733273462'
'2020', '4', '17', '11', '2020', '4', '17', '10', '10.784395759319807'
'2020', '4', '17', '12', '2020', '4', '17', '11', '19.741252849943166'
'2020', '4', '17', '13', '2020', '4', '17', '12', '23.078788952152628'
'2020', '4', '17', '14', '2020', '4', '17', '13', '28.367275458131758'
'2020', '4', '17', '15', '2020', '4', '17', '14', '22.22737668118083'
'2020', '4', '17', '16', '2020', '4', '17', '15', '37.86699615157382'
'2020', '4', '17', '17', '2020', '4', '17', '16', '73.31211293948894'
'2020', '4', '17', '18', '2020', '4', '17', '17', '56.828771373474865'
'2020', '4', '17', '19', '2020', '4', '17', '18', '22.4998286078918'
'2020', '4', '17', '20', '2020', '4', '17', '19', '15.911445652880907'
'2020', '4', '17', '21', '2020', '4', '17', '20', '11.208209867536876'
'2020', '4', '17', '22', '2020', '4', '17', '21', '34.40986997554306'
'2020', '4', '17', '23', '2020', '4', '17', '22', '60.09819449400658'
'2020', '4', '18', '0', '2020', '4', '17', '23', '47.29295393859064'
'2020', '4', '18', '1', '2020', '4', '18', '0', '54.25750631514002'
'2020', '4', '18', '2', '2020', '4', '18', '1', '63.400052367718175'
'2020', '4', '18', '3', '2020', '4', '18', '2', '57.60720544979194'
'2020', '4', '18', '4', '2020', '4', '18', '3', '35.03261723659671'
'2020', '4', '18', '5', '2020', '4', '18', '4', '14.871174659984433'
'2020', '4', '18', '6', '2020', '4', '18', '5', '0.4312225443026705'
'2020', '4', '18', '7', '2020', '4', '18', '6', '1.2485783244356412'
'2020', '4', '18', '8', '2020', '4', '18', '7', '0.8399004343691558'
'2020', '4', '18', '9', '2020', '4', '18', '8', '1.9297081412130694'
'2020', '4', '18', '10', '2020', '4', '18', '9', '2.883289884701488'
'2020', '4', '18', '11', '2020', '4', '18', '10', '3.42819373812344'
'2020', '4', '18', '12', '2020', '4', '18', '11', '2.6335422852164263'
'2020', '4', '18', '13', '2020', '4', '18', '12', '3.4622502289623043'
'2020', '4', '18', '14', '2020', '4', '18', '13', '11.261186631064012'
'2020', '4', '18', '15', '2020', '4', '18', '14', '31.520541618838035'
'2020', '4', '18', '16', '2020', '4', '18', '15', '53.0447168358224'
'2020', '4', '18', '17', '2020', '4', '18', '16', '54.785381923142516'
'2020', '4', '18', '18', '2020', '4', '18', '17', '66.69439903543022'
'2020', '4', '18', '19', '2020', '4', '18', '18', '69.82132262850455'
'2020', '4', '18', '20', '2020', '4', '18', '19', '78.21624762028651'
'2020', '4', '18', '21', '2020', '4', '18', '20', '69.36156000217977'
'2020', '4', '18', '22', '2020', '4', '18', '21', '68.45338691314322'
'2020', '4', '18', '23', '2020', '4', '18', '22', '64.93421619312642'
'2020', '4', '19', '0', '2020', '4', '18', '23', '51.379732839255325'
'2020', '4', '19', '1', '2020', '4', '19', '0', '44.8408865981919'
'2020', '4', '19', '2', '2020', '4', '19', '1', '38.91505719222814'
'2020', '4', '19', '3', '2020', '4', '19', '2', '48.123283619995554'
'2020', '4', '19', '4', '2020', '4', '19', '3', '64.15772820200011'
'2020', '4', '19', '5', '2020', '4', '19', '4', '73.55251169835157'
'2020', '4', '19', '6', '2020', '4', '19', '5', '78.21624762028654'
'2020', '4', '19', '7', '2020', '4', '19', '6', '85.12185607038397'
'2020', '4', '19', '8', '2020', '4', '19', '7', '96.6748656549552'
'2020', '4', '19', '9', '2020', '4', '19', '8', '80.53208899732982'
'2020', '4', '19', '10', '2020', '4', '19', '9', '72.08607926928954'
'2020', '4', '19', '11', '2020', '4', '19', '10', '69.36156000217977'
'2020', '4', '19', '12', '2020', '4', '19', '11', '63.64006954124926'
'2020', '4', '19', '13', '2020', '4', '19', '12', '63.49735662725781'
'2020', '4', '19', '14', '2020', '4', '19', '13', '54.92160788649801'
'2020', '4', '19', '15', '2020', '4', '19', '14', '51.379732839255325'
'2020', '4', '19', '16', '2020', '4', '19', '15', '48.11030971872361'
'2020', '4', '19', '17', '2020', '4', '19', '16', '32.035646042775966'
'2020', '4', '19', '18', '2020', '4', '19', '17', '27.94886714211134'
'2020', '4', '19', '19', '2020', '4', '19', '18', '29.549522211538317'
'2020', '4', '19', '20', '2020', '4', '19', '19', '36.156481434279506'
'2020', '4', '19', '21', '2020', '4', '19', '20', '23.862088241446656'
'2020', '4', '19', '22', '2020', '4', '19', '21', '29.84240803275261'
'2020', '4', '19', '23', '2020', '4', '19', '22', '39.13074830087432'
'2020', '4', '20', '0', '2020', '4', '19', '23', '30.809612372576566'
'2020', '4', '20', '1', '2020', '4', '20', '0', '24.9518959482906'
'2020', '4', '20', '2', '2020', '4', '20', '1', '21.682472827758886'
'2020', '4', '20', '3', '2020', '4', '20', '2', '33.40591896829295'
'2020', '4', '20', '4', '2020', '4', '20', '3', '47.04201137451476'
'2020', '4', '20', '5', '2020', '4', '20', '4', '68.18360608375292'
'2020', '4', '20', '6', '2020', '4', '20', '5', '93.35335613666989'
'2020', '4', '20', '7', '2020', '4', '20', '6', '87.88829101852616'
'2020', '4', '20', '8', '2020', '4', '20', '7', '104.50785854789574'
'2020', '4', '20', '9', '2020', '4', '20', '8', '127.43224309923087'
'2020', '4', '20', '10', '2020', '4', '20', '9', '144.24043119324654'
'2020', '4', '20', '11', '2020', '4', '20', '10', '148.3245389965905'
'2020', '4', '20', '12', '2020', '4', '20', '11', '145.6480994812532'
'2020', '4', '20', '13', '2020', '4', '20', '12', '130.11833965872756'
'2020', '4', '20', '14', '2020', '4', '20', '13', '135.962433486678'
'2020', '4', '20', '15', '2020', '4', '20', '14', '117.58555103002266'
'2020', '4', '20', '16', '2020', '4', '20', '15', '97.69656038012135'
'2020', '4', '20', '17', '2020', '4', '20', '16', '95.45856241070975'
'2020', '4', '20', '18', '2020', '4', '20', '17', '89.93735655066497'
'2020', '4', '20', '19', '2020', '4', '20', '18', '101.51088735407502'
'2020', '4', '20', '20', '2020', '4', '20', '19', '77.26266587679811'
'2020', '4', '20', '21', '2020', '4', '20', '20', '64.1849733946712'
'2020', '4', '20', '22', '2020', '4', '20', '21', '81.26619557763439'
'2020', '4', '20', '23', '2020', '4', '20', '22', '56.96499733683032'
'2020', '4', '21', '0', '2020', '4', '20', '23', '57.39771510278306'
'2020', '4', '21', '1', '2020', '4', '21', '0', '44.8408865981919'
'2020', '4', '21', '2', '2020', '4', '21', '1', '35.30506916330768'
'2020', '4', '21', '3', '2020', '4', '21', '2', '42.11636733108212'
'2020', '4', '21', '4', '2020', '4', '21', '3', '50.8802376402852'
'2020', '4', '21', '5', '2020', '4', '21', '4', '52.38780496808594'
'2020', '4', '21', '6', '2020', '4', '21', '5', '48.11030971872361'
'2020', '4', '21', '7', '2020', '4', '21', '6', '41.11737693314187'
'2020', '4', '21', '8', '2020', '4', '21', '7', '20.047761267493'
'2020', '4', '21', '9', '2020', '4', '21', '8', '17.05079007367226'
'2020', '4', '21', '10', '2020', '4', '21', '9', '17.105280459014455'
'2020', '4', '21', '11', '2020', '4', '21', '10', '11.32929961274175'
'2020', '4', '21', '12', '2020', '4', '21', '11', '15.902599811104567'
'2020', '4', '21', '13', '2020', '4', '21', '12', '8.60478034563198'
'2020', '4', '21', '14', '2020', '4', '21', '13', '3.973097591545411'
'2020', '4', '21', '15', '2020', '4', '21', '14', '2.951402866379226'
'2020', '4', '21', '16', '2020', '4', '21', '15', '15.422889811574176'
'2020', '4', '21', '17', '2020', '4', '21', '16', '32.11738162078927'
'2020', '4', '21', '18', '2020', '4', '21', '17', '56.87936958843545'
'2020', '4', '21', '19', '2020', '4', '21', '18', '83.98314673566887'
'2020', '4', '21', '20', '2020', '4', '21', '19', '110.50180093553722'
'2020', '4', '21', '21', '2020', '4', '21', '20', '119.76516644371043'
'2020', '4', '21', '22', '2020', '4', '21', '21', '113.77122405606895'
'2020', '4', '21', '23', '2020', '4', '21', '22', '127.14200876238492'
'2020', '4', '22', '0', '2020', '4', '21', '23', '158.10389082632247'
'2020', '4', '22', '1', '2020', '4', '22', '0', '164.9558593541711'
'2020', '4', '22', '2', '2020', '4', '22', '1', '142.10622443401053'
'2020', '4', '22', '3', '2020', '4', '22', '2', '162.9808499952486'
'2020', '4', '22', '4', '2020', '4', '22', '3', '171.803484445507'
'2020', '4', '22', '5', '2020', '4', '22', '4', '177.77796598124056'
'2020', '4', '22', '6', '2020', '4', '22', '5', '159.27069581680206'
'2020', '4', '22', '7', '2020', '4', '22', '6', '159.7134301977074'
'2020', '4', '22', '8', '2020', '4', '22', '7', '130.93569543886048'
'2020', '4', '22', '9', '2020', '4', '22', '8', '106.68747396158358'
'2020', '4', '22', '10', '2020', '4', '22', '9', '140.30660776020906'
'2020', '4', '22', '11', '2020', '4', '22', '10', '126.77626269107296'
'2020', '4', '22', '12', '2020', '4', '22', '11', '126.52537987522655'
'2020', '4', '22', '13', '2020', '4', '22', '12', '136.25986017333747'
'2020', '4', '22', '14', '2020', '4', '22', '13', '117.04064717660066'
'2020', '4', '22', '15', '2020', '4', '22', '14', '90.34035835892496'
'2020', '4', '22', '16', '2020', '4', '22', '15', '93.37534610065889'
'2020', '4', '22', '17', '2020', '4', '22', '16', '52.74199247281018'
'2020', '4', '22', '18', '2020', '4', '22', '17', '47.02050201187967'
'2020', '4', '22', '19', '2020', '4', '22', '18', '79.58837870046138'
'2020', '4', '22', '20', '2020', '4', '22', '19', '81.62189670417371'
'2020', '4', '22', '21', '2020', '4', '22', '20', '101.29681798308783'
'2020', '4', '22', '22', '2020', '4', '22', '21', '113.226320202647'
'2020', '4', '22', '23', '2020', '4', '22', '22', '104.09918065782932'
'2020', '4', '23', '0', '2020', '4', '22', '23', '119.17161046051868'
'2020', '4', '23', '1', '2020', '4', '23', '0', '121.94478185739827'
'2020', '4', '23', '2', '2020', '4', '23', '1', '117.17687313995617'
'2020', '4', '23', '3', '2020', '4', '23', '2', '125.45941171196985'
'2020', '4', '23', '4', '2020', '4', '23', '3', '135.24384152997783'
'2020', '4', '23', '5', '2020', '4', '23', '4', '140.5953546586133'
'2020', '4', '23', '6', '2020', '4', '23', '5', '138.1726997421208'
'2020', '4', '23', '7', '2020', '4', '23', '6', '149.16272933582485'
'2020', '4', '23', '8', '2020', '4', '23', '7', '153.0043015024496'
'2020', '4', '23', '9', '2020', '4', '23', '8', '139.9266090203227'
'2020', '4', '23', '10', '2020', '4', '23', '9', '147.8106866495216'
'2020', '4', '23', '11', '2020', '4', '23', '10', '136.52095993643553'
'2020', '4', '23', '12', '2020', '4', '23', '11', '130.11833965872756'
'2020', '4', '23', '13', '2020', '4', '23', '12', '132.67257647164297'
'2020', '4', '23', '14', '2020', '4', '23', '13', '134.10294908687558'
'2020', '4', '23', '15', '2020', '4', '23', '14', '141.56132058058859'
'2020', '4', '23', '16', '2020', '4', '23', '15', '140.0628349836782'
'2020', '4', '23', '17', '2020', '4', '23', '16', '130.39079158543854'
'2020', '4', '23', '18', '2020', '4', '23', '17', '121.03012181772571'
'2020', '4', '23', '19', '2020', '4', '23', '18', '106.91801020726209'
'2020', '4', '23', '20', '2020', '4', '23', '19', '77.53511780350908'
'2020', '4', '23', '21', '2020', '4', '23', '20', '57.43633917004032'
'2020', '4', '23', '22', '2020', '4', '23', '21', '76.80445127278418'
'2020', '4', '23', '23', '2020', '4', '23', '22', '98.48148140707438'
'2020', '4', '24', '0', '2020', '4', '23', '23', '120.0616582463077'
'2020', '4', '24', '1', '2020', '4', '24', '0', '134.52297914055504'
'2020', '4', '24', '2', '2020', '4', '24', '1', '120.71874818719886'
'2020', '4', '24', '3', '2020', '4', '24', '2', '101.51088735407501'
'2020', '4', '24', '4', '2020', '4', '24', '3', '96.83728891895595'
'2020', '4', '24', '5', '2020', '4', '24', '4', '81.89434863088468'
'2020', '4', '24', '6', '2020', '4', '24', '5', '84.7427096828631'
'2020', '4', '24', '7', '2020', '4', '24', '6', '66.36458880835903'
'2020', '4', '24', '8', '2020', '4', '24', '7', '40.481655770816246'
'2020', '4', '24', '9', '2020', '4', '24', '8', '35.30506916330768'
'2020', '4', '24', '10', '2020', '4', '24', '9', '35.730775298793596'
'2020', '4', '24', '11', '2020', '4', '24', '10', '26.314155581845455'
'2020', '4', '24', '12', '2020', '4', '24', '11', '16.233434293539347'
'2020', '4', '24', '13', '2020', '4', '24', '12', '9.013458235698465'
'2020', '4', '24', '14', '2020', '4', '24', '13', '5.062905298389296'
'2020', '4', '24', '15', '2020', '4', '24', '14', '0.8853090888210318'
'2020', '4', '24', '16', '2020', '4', '24', '15', '0.29499658094718484'
'2020', '4', '24', '17', '2020', '4', '24', '16', '0.1587706175916992'
'2020', '4', '24', '18', '2020', '4', '24', '17', '1.5210302511465899'
'2020', '4', '24', '19', '2020', '4', '24', '18', '5.632577508784974'
'2020', '4', '24', '20', '2020', '4', '24', '19', '10.330309214801511'
'2020', '4', '24', '21', '2020', '4', '24', '20', '3.836871628189897'
'2020', '4', '24', '22', '2020', '4', '24', '21', '2.8832898847014805'
'2020', '4', '24', '23', '2020', '4', '24', '22', '4.5569231487831985'
'2020', '4', '25', '0', '2020', '4', '24', '23', '10.103265942542356'
'2020', '4', '25', '1', '2020', '4', '25', '0', '30.683477221321507'
'2020', '4', '25', '2', '2020', '4', '25', '1', '44.29598274476993'
'2020', '4', '25', '3', '2020', '4', '25', '2', '36.80355476021805'
'2020', '4', '25', '4', '2020', '4', '25', '3', '15.960982366828375'
'2020', '4', '25', '5', '2020', '4', '25', '4', '6.425164931944153'
'2020', '4', '25', '6', '2020', '4', '25', '5', '15.788907465747744'
'2020', '4', '25', '7', '2020', '4', '25', '6', '29.038674848955235'
'2020', '4', '25', '8', '2020', '4', '25', '7', '27.78236874245462'
'2020', '4', '25', '9', '2020', '4', '25', '8', '26.90446808971925'
'2020', '4', '25', '10', '2020', '4', '25', '9', '30.219299864702805'
'2020', '4', '25', '11', '2020', '4', '25', '10', '38.55632882205869'
'2020', '4', '25', '12', '2020', '4', '25', '11', '35.30506916330768'
'2020', '4', '25', '13', '2020', '4', '25', '12', '27.799667277483888'
'2020', '4', '25', '14', '2020', '4', '25', '13', '37.28393052573478'
'2020', '4', '25', '15', '2020', '4', '25', '14', '15.960982366828375'
'2020', '4', '25', '16', '2020', '4', '25', '15', '17.187016037027746'
'2020', '4', '25', '17', '2020', '4', '25', '16', '12.419107319585635'
'2020', '4', '25', '18', '2020', '4', '25', '17', '8.38341315517932'
'2020', '4', '25', '19', '2020', '4', '25', '18', '23.84262738953875'
'2020', '4', '25', '20', '2020', '4', '25', '19', '51.14874098834819'
'2020', '4', '25', '21', '2020', '4', '25', '20', '42.933723111215045'
'2020', '4', '25', '22', '2020', '4', '25', '21', '44.8408865981919'
'2020', '4', '25', '23', '2020', '4', '25', '22', '46.90698037575012'
'2020', '4', '26', '0', '2020', '4', '25', '23', '20.320213194203973'
'2020', '4', '26', '1', '2020', '4', '26', '0', '16.77833814696129'
'2020', '4', '26', '2', '2020', '4', '26', '1', '12.691559246296663'
'2020', '4', '26', '3', '2020', '4', '26', '2', '6.425164931944153'
'2020', '4', '26', '4', '2020', '4', '26', '3', '4.354530288940748'
'2020', '4', '26', '5', '2020', '4', '26', '4', '5.16885882544356'
'2020', '4', '26', '6', '2020', '4', '26', '5', '10.466535178156997'
'2020', '4', '26', '7', '2020', '4', '26', '6', '12.282881356230178'
'2020', '4', '26', '8', '2020', '4', '26', '7', '2.4746119946350404'
'2020', '4', '26', '9', '2020', '4', '26', '8', '2.3928764166217205'
'2020', '4', '26', '10', '2020', '4', '26', '9', '5.4564469703051435'
'2020', '4', '26', '11', '2020', '4', '26', '10', '0.7036744710136418'
'2020', '4', '26', '12', '2020', '4', '26', '11', '0.1587706175916992'
'2020', '4', '26', '13', '2020', '4', '26', '12', '0.24958792649533734'
'2020', '4', '26', '14', '2020', '4', '26', '13', '0.8399004343691558'
'2020', '4', '26', '15', '2020', '4', '26', '14', '1.3848042877911269'
'2020', '4', '26', '16', '2020', '4', '26', '15', '6.16633560156875'
'2020', '4', '26', '17', '2020', '4', '26', '16', '11.60175153945272'
'2020', '4', '26', '18', '2020', '4', '26', '17', '15.525059284090787'
'2020', '4', '26', '19', '2020', '4', '26', '18', '24.076157612433875'
'2020', '4', '26', '20', '2020', '4', '26', '19', '40.981150969786384'
'2020', '4', '26', '21', '2020', '4', '26', '20', '43.7964875457998'
'2020', '4', '26', '22', '2020', '4', '26', '21', '48.70062222659738'
'2020', '4', '26', '23', '2020', '4', '26', '22', '36.66732879686259'
'2020', '4', '27', '0', '2020', '4', '26', '23', '47.85195013304941'
'2020', '4', '27', '1', '2020', '4', '27', '0', '76.41692968763279'
'2020', '4', '27', '2', '2020', '4', '27', '1', '81.55902318262504'
'2020', '4', '27', '3', '2020', '4', '27', '2', '89.56015511425262'
'2020', '4', '27', '4', '2020', '4', '27', '3', '103.66088842790293'
'2020', '4', '27', '5', '2020', '4', '27', '4', '130.0502266770498'
'2020', '4', '27', '6', '2020', '4', '27', '5', '119.08403662693303'
'2020', '4', '27', '7', '2020', '4', '27', '6', '103.1455989143409'
'2020', '4', '27', '8', '2020', '4', '27', '7', '85.70867560483839'
'2020', '4', '27', '9', '2020', '4', '27', '8', '73.03966101277797'
'2020', '4', '27', '10', '2020', '4', '27', '9', '79.2606466726786'
'2020', '4', '27', '11', '2020', '4', '27', '10', '72.08607926928954'
'2020', '4', '27', '12', '2020', '4', '27', '11', '72.97154803110021'
'2020', '4', '27', '13', '2020', '4', '27', '12', '92.3010391886486'
'2020', '4', '27', '14', '2020', '4', '27', '13', '136.90907541693892'
'2020', '4', '27', '15', '2020', '4', '27', '14', '170.5263660390493'
'2020', '4', '27', '16', '2020', '4', '27', '15', '166.49067187464294'
'2020', '4', '27', '17', '2020', '4', '27', '16', '153.0043015024496'
'2020', '4', '27', '18', '2020', '4', '27', '17', '142.3786763607215'
'2020', '4', '27', '19', '2020', '4', '27', '18', '146.6140654032285'
'2020', '4', '27', '20', '2020', '4', '27', '19', '157.25649764433163'
'2020', '4', '27', '21', '2020', '4', '27', '20', '169.95081134387232'
'2020', '4', '27', '22', '2020', '4', '27', '21', '156.27372462298132'
'2020', '4', '27', '23', '2020', '4', '27', '22', '158.08768087187283'
'2020', '4', '28', '0', '2020', '4', '27', '23', '150.14355627198435'
'2020', '4', '28', '1', '2020', '4', '28', '0', '128.34740213510622'
'2020', '4', '28', '2', '2020', '4', '28', '1', '127.57958306892073'
'2020', '4', '28', '3', '2020', '4', '28', '2', '124.94175305121902'
'2020', '4', '28', '4', '2020', '4', '28', '3', '129.3350403694335'
'2020', '4', '28', '5', '2020', '4', '28', '4', '133.74535593306743'
'2020', '4', '28', '6', '2020', '4', '28', '5', '133.12893344888386'
'2020', '4', '28', '7', '2020', '4', '28', '6', '119.49271451699946'
'2020', '4', '28', '8', '2020', '4', '28', '7', '132.44135082331587'
'2020', '4', '28', '9', '2020', '4', '28', '8', '147.014616176163'
'2020', '4', '28', '10', '2020', '4', '28', '9', '129.98211369537205'
'2020', '4', '28', '11', '2020', '4', '28', '10', '164.17483049759963'
'2020', '4', '28', '12', '2020', '4', '28', '11', '176.4351671995936'
'2020', '4', '28', '13', '2020', '4', '28', '12', '170.47707374967723'
'2020', '4', '28', '14', '2020', '4', '28', '13', '180.15867686464358'
'2020', '4', '28', '15', '2020', '4', '28', '14', '178.989404012509'
'2020', '4', '28', '16', '2020', '4', '28', '15', '169.89632095853014'
'2020', '4', '28', '17', '2020', '4', '28', '16', '158.45334003666912'
'2020', '4', '28', '18', '2020', '4', '28', '17', '135.5673781929471'
'2020', '4', '28', '19', '2020', '4', '28', '18', '134.91349356884075'
'2020', '4', '28', '20', '2020', '4', '28', '19', '126.03156075806294'
'2020', '4', '28', '21', '2020', '4', '28', '20', '122.55779869249795'
'2020', '4', '28', '22', '2020', '4', '28', '21', '120.5825222238434'
'2020', '4', '28', '23', '2020', '4', '28', '22', '111.86406056909215'
'2020', '4', '29', '0', '2020', '4', '28', '23', '103.00937295098538'
'2020', '4', '29', '1', '2020', '4', '29', '0', '99.60372386709815'
'2020', '4', '29', '2', '2020', '4', '29', '1', '105.76794870893403'
'2020', '4', '29', '3', '2020', '4', '29', '2', '102.32824313420792'
'2020', '4', '29', '4', '2020', '4', '29', '3', '100.01240175716464'
'2020', '4', '29', '5', '2020', '4', '29', '4', '102.63096749722015'
'2020', '4', '29', '6', '2020', '4', '29', '5', '97.15165652669941'
'2020', '4', '29', '7', '2020', '4', '29', '6', '84.34641597128348'
'2020', '4', '29', '8', '2020', '4', '29', '7', '81.07699285075176'
'2020', '4', '29', '9', '2020', '4', '29', '8', '73.9932427562664'
'2020', '4', '29', '10', '2020', '4', '29', '9', '70.17891578231269'
'2020', '4', '29', '11', '2020', '4', '29', '10', '82.43925248430665'
'2020', '4', '29', '12', '2020', '4', '29', '11', '94.75407957164279'
'2020', '4', '29', '13', '2020', '4', '29', '12', '65.27478110151515'
'2020', '4', '29', '14', '2020', '4', '29', '13', '67.61332680578434'
'2020', '4', '29', '15', '2020', '4', '29', '14', '50.28992513241138'
'2020', '4', '29', '16', '2020', '4', '29', '15', '30.94583833593208'
'2020', '4', '29', '17', '2020', '4', '29', '16', '20.592665120914944'
'2020', '4', '29', '18', '2020', '4', '29', '17', '9.694588052475922'
'2020', '4', '29', '19', '2020', '4', '29', '18', '6.425164931944153'
'2020', '4', '29', '20', '2020', '4', '29', '19', '2.6108379579904977'
'2020', '4', '29', '21', '2020', '4', '29', '20', '3.700645664834383'
'2020', '4', '29', '22', '2020', '4', '29', '21', '2.2021600679240123'
'2020', '4', '29', '23', '2020', '4', '29', '22', '0.29499658094721326'
'2020', '4', '30', '0', '2020', '4', '29', '23', '0.009971672234428297'
'2020', '4', '30', '1', '2020', '4', '30', '0', '0.0185935878980672'
'2020', '4', '30', '2', '2020', '4', '30', '1', '0.1561365733662683'
'2020', '4', '30', '3', '2020', '4', '30', '2', '0.0'
'2020', '4', '30', '4', '2020', '4', '30', '3', '0.1587706175916992'
'2020', '4', '30', '5', '2020', '4', '30', '4', '0.0'
'2020', '4', '30', '6', '2020', '4', '30', '5', '0.0'
